,target,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
4392,1,0.32658292699999997,30,0,0.34895638,8000.0,12,2,0,0,0.0
4393,0,0.8151986179999999,47,0,0.600406711,5900.0,9,0,2,0,3.0
4394,1,0.773704938,40,0,0.120652355,6008.0,5,2,0,0,2.0
4395,0,0.004245863,61,0,0.104989064,9600.0,9,0,1,0,2.0
4396,0,0.961820351,53,0,0.34935718299999996,14311.0,12,0,2,0,1.0
4397,1,0.98609001,58,2,0.425431711,5095.0,16,1,2,0,0.0
4398,1,0.9999998999999999,39,0,0.908883827,438.0,1,1,0,1,0.0
4399,1,0.9999998999999999,29,0,420.0,,1,1,0,0,0.0
4400,0,0.30728294899999997,53,0,1826.0,,9,0,2,0,0.0
4401,1,1.1598546779999999,65,3,723.0,0.0,5,2,0,4,0.0
4402,0,0.33444082399999997,62,0,0.049792530999999994,8916.0,5,0,0,0,1.0
4403,0,0.003415332,52,1,0.28904657,12260.0,20,0,1,0,0.0
4404,0,0.119625154,78,0,0.032580137,3805.0,2,0,0,0,1.0
4405,0,0.23551681,52,0,2199.0,,10,0,1,0,0.0
4406,0,0.27199676899999997,40,0,0.84376157,2700.0,17,0,1,0,0.0
4407,1,0.41098169700000003,54,0,0.00209958,3333.0,2,0,0,0,0.0
4408,1,0.9999998999999999,26,1,0.134216786,2942.0,2,1,0,0,2.0
4409,1,0.22082371899999997,46,1,0.637749121,1705.0,5,0,0,0,0.0
4410,1,0.808125306,41,3,0.43035673700000004,4400.0,7,0,0,0,1.0
4411,0,0.011991452,81,0,29.0,,5,0,0,0,0.0
4412,0,0.004354015,55,0,0.23953086199999998,13300.0,16,0,2,0,1.0
4413,0,0.69400938,41,0,0.20217729399999998,4500.0,7,0,0,0,2.0
4414,0,0.050263315999999995,52,0,0.177192185,2200.0,7,0,0,0,0.0
4415,0,0.02047228,70,0,1317.0,,16,0,1,0,0.0
4416,0,0.053545471,70,0,0.380904774,4000.0,15,0,1,0,0.0
4417,1,0.986679353,30,0,0.148975171,6000.0,8,3,0,0,0.0
4418,1,3.278989029,59,0,0.347268488,12007.0,15,1,2,0,0.0
4419,1,1.037481259,59,0,0.345742847,2900.0,3,0,1,1,1.0
4420,1,0.588426447,41,0,0.273500726,4818.0,7,0,0,3,3.0
4421,0,0.054634431,61,0,0.31903290300000003,5500.0,6,0,1,0,2.0
4422,1,0.39046659899999997,49,0,6626.0,,20,0,4,0,0.0
4423,0,0.193697868,30,0,0.544274455,2156.0,6,0,1,0,0.0
4424,0,0.323220238,34,0,0.30461684899999997,2100.0,6,0,0,0,0.0
4425,0,2.13e-05,61,0,0.423488665,3175.0,19,0,1,0,0.0
4426,1,0.0,58,2,1.501248959,1200.0,7,3,0,0,0.0
4427,0,0.040614965,61,0,0.396603397,1000.0,11,0,1,0,0.0
4428,1,0.150901703,40,0,0.31166883300000003,10000.0,27,0,3,0,5.0
4429,1,0.559139785,77,1,0.20257081600000001,4200.0,2,1,0,0,0.0
4430,0,0.148168348,48,0,1910.0,,4,0,1,1,0.0
4431,0,0.0029498529999999997,71,0,1167.0,,5,0,1,0,0.0
4432,0,0.523091047,68,0,0.284057971,1379.0,6,0,0,0,0.0
4433,0,0.0,62,0,0.37085921299999997,3863.0,6,0,1,0,3.0
4434,0,0.12240834199999999,55,0,0.413673036,11774.0,11,0,3,0,0.0
4435,0,0.005093993,54,0,0.444262782,6727.0,15,0,2,0,0.0
4436,0,0.055819075,36,0,0.260504202,3212.0,5,0,0,0,0.0
4437,0,0.100880375,60,0,1.152351512,4528.0,12,0,5,0,0.0
4438,1,0.475386184,47,0,1.074387947,2123.0,16,0,1,0,0.0
4439,0,0.14579271,80,0,88.0,,3,0,0,0,0.0
4440,0,0.9999998999999999,45,0,0.076889183,4538.0,1,0,0,0,2.0
4441,1,0.272942745,65,0,0.712990937,5295.0,6,3,1,1,0.0
4442,1,0.9999998999999999,28,0,0.29199549,2660.0,7,4,0,1,0.0
4443,1,0.859210204,35,0,0.960259935,4000.0,11,0,2,0,1.0
4444,0,0.24775045,28,0,0.027972028,2001.0,5,0,0,0,0.0
4445,1,0.511096462,51,0,68.0,,3,0,0,0,0.0
4446,0,0.15865811,47,1,0.716778767,5500.0,9,0,2,0,3.0
4447,1,0.006884754,76,0,428.0,,16,0,0,0,
4448,0,0.701573322,31,0,458.0,,3,0,0,0,0.0
4449,1,1.121445042,44,0,531.0,,8,0,0,0,0.0
4450,0,0.115242797,69,0,0.195816028,6500.0,6,0,1,0,0.0
4451,1,0.0,27,0,0.659816718,3600.0,4,0,1,0,0.0
4452,1,0.893510815,54,1,0.05426945,5269.0,6,1,0,0,0.0
4453,1,0.760114231,31,0,0.210325801,7611.0,6,1,1,0,3.0
4454,0,0.063496825,26,0,38.0,,7,0,0,0,0.0
4455,0,0.024916102000000002,60,0,0.287618861,10200.0,14,0,1,0,2.0
4456,1,0.72278005,54,3,1.062036213,3368.0,14,0,2,0,2.0
4457,0,0.010511868,83,0,0.007248188000000001,4000.0,7,0,0,0,0.0
4458,1,0.908081523,26,3,1.444854638,6500.0,22,1,4,8,0.0
4459,1,0.9999998999999999,57,1,139.0,,1,3,0,0,0.0
4460,1,0.018542327,53,0,0.47189729,10514.0,9,0,3,0,0.0
4461,1,0.41098169700000003,54,0,0.00209958,3333.0,2,0,0,0,0.0
4462,1,0.7771588970000001,49,1,0.530063505,7400.0,12,0,2,1,2.0
4463,1,0.9999998999999999,62,1,2150.0,0.0,4,0,2,0,0.0
4464,1,0.230115412,35,0,0.375216638,5769.0,10,0,2,0,0.0
4465,0,0.7541245879999999,48,0,0.084018707,6200.0,5,0,0,0,3.0
4466,0,0.520784453,57,0,0.578867158,3936.0,8,0,1,0,0.0
4467,1,0.8286086159999999,52,2,0.32122934399999997,9500.0,12,0,2,3,0.0
4468,0,0.03065181,40,0,22.0,0.0,12,0,0,0,2.0
4469,0,0.00619938,34,0,0.100293132,4775.0,3,0,0,0,2.0
4470,0,0.6880499790000001,48,1,0.509629509,12253.0,11,0,3,0,2.0
4471,0,0.084175667,39,0,0.05265789,6000.0,14,0,0,1,2.0
4472,1,0.519777932,61,2,0.6658667420000001,7083.0,16,0,2,0,2.0
4473,0,0.37791527799999997,51,0,0.061148228,8830.0,5,0,0,0,1.0
4474,0,0.085845708,32,0,0.089043259,9500.0,2,0,0,0,0.0
4475,1,0.881671049,52,0,0.292782977,7800.0,5,0,0,0,0.0
4476,0,0.022148893,61,0,0.39940436799999995,3021.0,2,0,1,0,0.0
4477,1,1.00419916,29,0,0.225606854,2100.0,9,0,0,0,2.0
4478,1,0.522199353,34,0,316.0,,4,1,0,0,0.0
4479,0,0.000781189,85,0,0.222473179,7083.0,5,0,1,0,0.0
4480,0,0.144063683,44,0,0.61682243,2460.0,5,0,1,0,0.0
4481,0,0.099671911,39,0,0.310844578,2000.0,18,0,1,0,1.0
4482,0,0.11216555,67,0,0.5044247789999999,6666.0,10,0,4,0,1.0
4483,0,0.07643412599999999,46,0,144.0,,3,0,0,0,
4484,1,0.884452165,40,2,0.93304767,5600.0,12,0,1,0,0.0
4485,0,0.02968864,54,0,6287.0,,12,0,2,0,0.0
4486,0,0.407706114,65,0,0.09525540800000001,5500.0,4,0,0,0,0.0
4487,1,1.001272496,62,1,0.280813653,5800.0,7,4,0,1,2.0
4488,1,0.9826730779999999,50,0,4186.0,,10,0,2,0,0.0
4489,0,0.164580636,59,0,0.017423593,3500.0,8,0,0,0,3.0
4490,0,0.9999998999999999,49,0,0.01612342,8620.0,1,0,1,0,2.0
4491,0,0.9999998999999999,32,0,837.0,0.0,3,0,0,0,0.0
4492,0,0.02324172,61,0,0.0037186740000000004,6184.0,2,0,0,0,0.0
4493,0,0.027572178,54,0,0.032144651,3981.0,5,0,0,0,0.0
4494,0,0.09557418,44,0,0.007003316999999999,2712.0,1,0,0,0,0.0
4495,1,0.9723425520000001,35,1,0.042860703,4012.0,4,0,0,2,1.0
4496,1,0.43032778299999996,65,0,0.416902471,5300.0,7,0,1,0,0.0
4497,1,0.08665926,54,0,0.20027688,2166.0,5,0,0,0,0.0
4498,1,0.0,60,2,1.0432972520000001,1200.0,7,3,0,1,0.0
4499,0,0.174187158,52,0,4790.0,,18,0,2,0,2.0
4500,0,0.137720226,64,0,0.17964670600000002,9000.0,15,0,2,0,0.0
4501,1,0.46511627899999997,47,5,0.245709502,7166.0,4,1,1,0,1.0
4502,1,0.378299203,33,0,0.840889502,5800.0,14,0,4,0,0.0
4503,1,0.0,53,0,0.08942569199999999,6250.0,3,1,0,2,2.0
4504,0,0.13559322,56,0,0.45348954700000005,9900.0,3,0,1,0,0.0
4505,1,0.528089888,53,3,0.43438290000000007,4350.0,3,0,1,1,2.0
4506,1,0.938026549,41,1,0.614992282,14900.0,20,0,10,0,1.0
4507,0,0.10707180699999999,50,0,0.284471553,10000.0,11,0,2,0,4.0
4508,0,0.146781436,53,0,2789.0,,11,0,1,0,0.0
4509,0,0.0,69,0,0.447480155,5416.0,8,0,2,0,0.0
4510,0,0.190934197,43,0,0.161144053,8600.0,15,0,1,1,0.0
4511,0,0.0,57,0,0.22430205600000003,12500.0,14,0,1,0,1.0
4512,0,0.138538637,57,0,0.445796184,12000.0,8,0,3,0,0.0
4513,0,0.056413574,31,0,0.639753941,2600.0,5,0,1,0,0.0
4514,0,0.01532156,75,2,0.019224358,44994.0,10,0,0,0,0.0
4515,0,0.0,67,1,0.400235885,19500.0,18,0,4,0,0.0
4516,0,0.9999998999999999,36,0,1274.0,,1,0,1,0,0.0
4517,0,0.795578729,76,0,0.31561406399999997,6000.0,9,0,0,0,0.0
4518,1,0.6848430790000001,45,0,0.39810031700000004,6000.0,6,0,0,0,0.0
4519,1,0.9999998999999999,26,0,196.0,,2,3,0,0,0.0
4520,0,0.17907515,74,0,590.0,,11,0,0,0,
4521,0,0.002066529,62,0,0.45019635799999996,2800.0,3,0,1,0,0.0
4522,0,0.06453579799999999,63,0,4832.0,,11,0,2,0,1.0
4523,1,0.934410132,46,0,1.325593761,5641.0,10,0,3,0,4.0
4524,0,0.6069517729999999,61,0,0.42549526299999996,3482.0,13,0,0,0,0.0
4525,0,0.46385087399999997,61,0,0.215304443,3645.0,14,0,0,0,0.0
4526,0,0.518374081,42,0,3099.0,,8,0,2,0,0.0
4527,1,0.793517101,52,3,0.7533950620000001,3239.0,8,3,2,0,3.0
4528,0,0.23661057800000002,48,0,0.20446374399999998,42833.0,15,0,3,0,0.0
4529,0,0.290914956,59,0,0.277588168,3515.0,9,0,1,0,1.0
4530,0,0.329978982,59,1,1.210627401,1561.0,13,0,0,0,0.0
4531,1,0.44826436799999997,60,2,0.46791443899999996,2617.0,11,0,1,1,0.0
4532,1,0.448835365,52,0,0.120117598,50000.0,13,0,2,0,2.0
4533,1,0.42513576399999997,46,1,0.35027580799999997,5075.0,10,0,1,0,1.0
4534,1,0.8158194120000001,29,0,3.320341048,820.0,9,0,2,0,0.0
4535,1,0.88611121,52,3,0.559488102,5000.0,8,0,2,0,4.0
4536,1,0.506264104,51,3,0.28334501300000003,4280.0,6,2,0,1,1.0
4537,1,0.9999998999999999,27,98,15.0,,0,98,0,98,
4538,1,0.9999998999999999,55,0,0.351973684,12159.0,3,2,1,0,0.0
4539,1,1.021736768,41,3,0.352867308,7166.0,13,0,1,1,0.0
4540,1,0.9999998999999999,36,2,0.332426812,6250.0,10,2,1,1,0.0
4541,1,0.9999998999999999,56,0,0.007001166999999999,2570.0,0,1,0,0,4.0
4542,0,0.222724703,44,2,3073.0,,7,0,1,0,0.0
4543,1,0.8295605859999999,34,1,0.24818795300000002,4000.0,6,0,1,0,2.0
4544,1,0.7840531559999999,34,0,0.077909828,5300.0,3,3,0,0,0.0
4545,0,0.044277807999999995,57,0,0.02435273,3900.0,6,0,0,0,4.0
4546,0,0.547340436,36,0,0.563380282,2200.0,8,0,0,0,1.0
4547,0,0.257300181,46,0,0.471921346,6000.0,12,0,1,0,1.0
4548,1,0.36815920399999996,54,0,0.069860279,3506.0,4,0,0,0,0.0
4549,1,0.258262875,40,1,0.7180939690000001,3000.0,5,3,2,0,1.0
4550,1,0.49616709299999995,28,0,0.394295302,2383.0,8,0,0,1,1.0
4551,0,0.085966355,61,0,0.097099622,7136.0,15,0,0,0,0.0
4552,0,0.0,38,0,0.0,0.0,3,0,0,0,0.0
4553,0,0.334124129,42,0,0.31059627100000003,10833.0,9,0,2,0,3.0
4554,1,1.0316315740000002,30,3,0.364100693,5481.0,14,0,0,0,1.0
4555,1,0.9999998999999999,49,0,0.017394391000000002,2816.0,2,0,0,0,2.0
4556,0,0.763121385,49,0,1934.0,,5,0,0,0,0.0
4557,0,1.004090723,65,1,0.26584424100000004,10618.0,11,0,2,0,0.0
4558,0,0.0,71,0,0.073785243,5000.0,3,0,1,0,0.0
4559,0,0.07873891599999999,46,0,0.166215372,4800.0,6,0,1,0,4.0
4560,0,0.015732452,64,0,0.210421064,9000.0,11,0,1,0,0.0
4561,1,0.9999998999999999,51,0,0.004142265,7000.0,1,0,0,1,0.0
4562,1,0.9999998999999999,36,0,0.0,5500.0,0,0,0,0,2.0
4563,0,0.9999998999999999,40,0,0.30009998600000004,7000.0,2,0,1,0,0.0
4564,0,0.123187681,41,0,0.240237691,2355.0,5,0,1,0,2.0
4565,0,0.388370424,62,2,0.361531039,3108.0,7,0,1,1,0.0
4566,1,0.025192896,39,0,0.617676465,5000.0,8,0,2,0,2.0
4567,1,0.0,33,0,0.591363455,2500.0,9,0,1,0,0.0
4568,0,0.025847837000000002,39,0,1356.0,,6,0,2,0,
4569,1,0.9999998999999999,65,0,0.0,11558.0,1,0,0,0,0.0
4570,1,1.07189029,53,3,1.4088920630000001,11200.0,17,0,8,1,1.0
4571,0,0.143679332,53,0,0.208782603,16600.0,18,0,2,0,1.0
4572,0,1.014733259,33,4,0.635442345,3650.0,11,0,2,0,0.0
4573,1,0.542314335,41,1,2.6393276340000003,6900.0,18,0,7,2,0.0
4574,1,0.87543344,63,4,5732.0,,14,7,1,0,0.0
4575,1,0.9999998999999999,38,0,5.0,,1,0,0,0,
4576,0,0.9999998999999999,65,1,0.200574332,4526.0,4,1,1,0,1.0
4577,0,0.798222581,24,0,0.063749325,1850.0,2,0,0,0,0.0
4578,0,0.365281736,51,0,219.0,,1,0,0,0,0.0
4579,1,0.074522872,31,0,0.388458559,2581.0,7,0,0,0,1.0
4580,1,0.49592975100000003,43,2,1.1361147329999999,3834.0,17,0,2,0,2.0
4581,1,0.717607973,46,0,0.001969399,6600.0,2,1,0,1,0.0
4582,0,0.012027443999999998,85,0,13.0,,4,0,0,0,0.0
4583,1,0.9999998999999999,61,0,0.44177004299999995,5400.0,1,1,1,0,0.0
4584,1,1.336621455,47,1,0.012329224,3000.0,2,0,0,0,2.0
4585,1,0.9999998999999999,32,1,29.0,,2,1,0,0,0.0
4586,0,0.070492951,40,1,0.366129585,5833.0,11,0,2,0,2.0
4587,1,0.9999998999999999,31,0,26.0,,0,7,0,0,0.0
4588,0,0.004680709,40,0,0.0013328889999999999,3000.0,9,0,0,0,0.0
4589,0,0.9999998999999999,45,0,201.0,,0,0,0,0,2.0
4590,1,0.41845854299999996,42,0,2.644355644,1000.0,7,0,1,0,1.0
4591,0,0.622091206,44,0,0.639705882,4079.0,9,0,1,0,2.0
4592,0,0.7215141540000001,59,0,0.25574858300000003,21700.0,21,0,2,0,0.0
4593,0,0.9999998999999999,37,0,1748.0,,2,0,1,0,2.0
4594,1,0.72204872,37,4,0.23577075100000003,5059.0,9,1,0,1,3.0
4595,1,0.179494391,63,0,0.442011046,5250.0,5,0,2,0,0.0
4596,0,0.032370504,51,0,0.36943729299999994,10875.0,8,0,4,0,2.0
4597,0,0.24485199800000002,68,0,0.515521451,2866.0,17,0,1,0,2.0
4598,1,0.565974846,61,0,0.682341416,8165.0,10,1,3,0,1.0
4599,1,0.980939753,52,3,0.589016185,5498.0,15,2,1,0,0.0
4600,0,0.480536056,49,0,0.636136386,10000.0,8,0,2,0,0.0
4601,1,0.025892468999999998,38,0,74.5,1.0,13,0,0,0,2.0
4602,1,1.0102537809999999,32,0,0.867060561,2030.0,3,0,1,0,2.0
4603,0,0.6264721129999999,40,0,1076.0,,6,0,0,0,0.0
4604,1,0.7492877490000001,52,1,0.460643519,5500.0,5,1,1,0,0.0
4605,0,0.9999998999999999,62,1,0.60013844,4333.0,10,0,2,0,2.0
4606,0,0.0,35,0,0.0,5833.0,6,0,0,0,0.0
4607,1,0.530217933,56,0,0.42554268700000003,15800.0,15,1,4,1,0.0
4608,1,0.619529871,50,2,3163.0,,11,0,1,0,0.0
4609,1,1.086373944,62,2,0.4174872,2538.0,6,1,0,0,0.0
4610,1,0.8759845709999999,78,2,0.48474095100000003,2817.0,9,3,0,0,0.0
4611,1,0.7688207859999999,25,1,0.569584736,1781.0,6,0,0,0,0.0
4612,0,0.423314519,72,0,0.554563049,6716.0,18,0,2,0,0.0
4613,1,0.0,54,1,0.475725816,8300.0,10,1,3,0,0.0
4614,0,0.102549719,56,0,0.42959143200000005,10083.0,25,0,4,0,0.0
4615,0,0.049132514,66,0,0.14736048300000001,6629.0,5,0,0,0,0.0
4616,1,0.568882,43,1,0.187384045,2155.0,3,1,0,1,0.0
4617,1,0.7795123209999999,74,0,0.788605697,2000.0,11,0,1,0,0.0
4618,0,0.0,49,0,0.27883071,6225.0,5,0,3,0,1.0
4619,1,0.70643119,28,2,0.232255915,3000.0,4,0,0,1,0.0
4620,0,0.020144113,69,0,0.014637629,2800.0,9,0,0,0,0.0
4621,1,0.9999998999999999,70,6,0.606926098,2800.0,6,2,1,0,1.0
4622,0,0.138953682,25,0,0.24442736399999998,1300.0,2,0,0,0,0.0
4623,0,0.312599842,44,0,0.44237448700000004,9500.0,10,0,2,0,0.0
4624,0,0.08949776300000001,69,0,0.061435085,4166.0,11,0,0,0,1.0
4625,1,1.035152827,39,0,0.9711511,3500.0,11,0,2,0,2.0
4626,0,0.165003443,52,0,0.16023152400000001,14166.0,20,1,0,0,1.0
4627,0,0.9999998999999999,56,0,2181.0,,4,0,1,0,
4628,0,0.083518642,57,0,3057.0,,11,0,2,0,0.0
4629,1,0.0,60,0,1.604963806,2900.0,5,0,1,0,1.0
4630,1,0.6679353,52,0,0.404119964,3300.0,4,0,1,1,2.0
4631,0,0.872983423,43,0,1.111269615,700.0,3,0,0,0,3.0
4632,1,1.009768893,39,2,0.52037752,4661.0,11,0,0,0,0.0
4633,1,0.952031979,46,0,989.0,,5,0,0,1,0.0
4634,1,0.469312413,61,0,3703.0,,12,4,1,0,3.0
4635,0,0.34799078200000005,50,0,0.374576124,11500.0,9,0,2,0,1.0
4636,1,0.9999998999999999,28,0,50.0,,0,0,0,2,1.0
4637,1,0.54897424,55,2,26675.0,,34,0,0,0,0.0
4638,1,0.973515592,46,0,0.719473349,9417.0,9,0,1,0,3.0
4639,0,0.49964891899999997,54,0,0.353092415,7000.0,12,0,1,0,1.0
4640,1,0.043149829,42,0,0.468318661,9200.0,16,0,6,0,3.0
4641,1,0.9999998999999999,62,1,0.293716657,6747.0,4,5,1,0,0.0
4642,1,0.999636628,24,0,0.156737305,2500.0,2,0,0,0,0.0
4643,0,0.0,49,0,0.6997628459999999,12649.0,12,0,3,0,0.0
4644,0,0.266438773,53,1,1399.0,,11,0,1,0,
4645,0,0.463771421,73,0,1.102177554,2984.0,16,0,1,0,0.0
4646,0,0.056915086,78,0,0.015246188,4000.0,4,0,0,0,1.0
4647,1,0.9481120340000001,39,0,0.8235882059999999,2000.0,7,0,0,0,0.0
4648,0,0.025442738,70,0,0.08399079599999999,6083.0,8,0,1,0,0.0
4649,1,0.9999998999999999,27,0,0.081530782,600.0,2,0,0,2,1.0
4650,0,0.792340898,40,0,0.504346761,8166.0,13,0,0,0,0.0
4651,0,0.273226745,42,0,0.349272005,6043.0,10,0,2,0,0.0
4652,0,0.49948783,40,0,0.361878849,6982.0,5,0,3,0,0.0
4653,0,0.983825579,32,0,0.328681525,4800.0,12,0,0,0,2.0
4654,0,0.955975488,51,0,0.317268273,10000.0,6,0,2,0,0.0
4655,1,0.676928671,41,1,0.449091818,6000.0,11,0,2,0,1.0
4656,0,0.470318521,79,2,0.21971785300000002,6166.0,8,0,0,0,1.0
4657,0,0.013906979,71,0,0.165720498,8278.0,9,0,1,0,0.0
4658,0,0.9999998999999999,71,0,9.0,,5,0,0,0,0.0
4659,1,1.731397459,35,0,59.0,,2,0,0,3,3.0
4660,0,0.400194283,35,0,0.614918132,3297.0,5,0,1,0,1.0
4661,0,0.087663745,71,0,0.014631597,5740.0,6,0,0,0,0.0
4662,0,0.8622424959999999,48,0,0.541230443,8500.0,18,0,2,0,0.0
4663,0,0.049249352,64,0,111.0,,5,0,0,0,0.0
4664,1,0.983338887,27,0,0.106808245,1600.0,9,0,0,0,0.0
4665,0,0.9425880529999999,60,0,338.0,,14,0,0,0,
4666,0,0.083182301,28,0,96.0,,2,0,0,0,0.0
4667,1,0.015726628,35,0,1.288050886,2200.0,8,0,3,0,0.0
4668,0,0.0,32,0,0.228263312,4450.0,3,0,1,0,3.0
4669,0,0.913907285,23,0,264.0,,2,0,0,0,
4670,0,0.46113900700000005,38,0,0.411945655,3900.0,7,0,1,0,2.0
4671,0,0.186644447,27,1,0.212350067,2250.0,3,0,0,0,0.0
4672,0,0.194717635,41,0,0.37786394100000004,2836.0,8,0,1,0,0.0
4673,1,1.003646973,36,3,0.17938826100000002,3628.0,5,0,0,2,0.0
4674,1,1.010786635,35,0,0.304461942,2666.0,4,0,0,0,2.0
4675,1,0.9786014270000001,31,0,2357.0,,6,0,1,1,1.0
4676,0,0.393808754,62,0,0.341105929,1500.0,3,0,0,0,0.0
4677,0,0.108185325,49,0,349.0,,3,0,0,0,0.0
4678,0,0.043119138,50,0,0.305559764,6600.0,10,0,1,1,2.0
4679,0,0.038302372,59,0,0.30614050600000003,5650.0,13,0,1,0,1.0
4680,1,0.9999998999999999,40,0,0.051987003,4000.0,4,0,0,0,0.0
4681,1,0.9623663379999999,56,1,0.549417512,2660.0,9,0,1,1,0.0
4682,0,0.493213055,33,0,0.394292856,4800.0,7,0,0,0,1.0
4683,0,0.955236854,63,0,65.0,,1,0,0,0,2.0
4684,0,0.9999998999999999,37,2,2568.0,,5,0,2,1,0.0
4685,1,0.9999998999999999,39,0,0.041063929,15000.0,1,0,0,0,4.0
4686,1,0.0,35,2,0.628092977,4000.0,6,0,1,0,2.0
4687,0,0.087193671,49,0,0.29262765,7500.0,6,0,2,0,2.0
4688,1,0.996254682,44,0,0.36840789799999996,4000.0,10,2,1,0,0.0
4689,1,0.9999998999999999,55,98,0.008073818,2600.0,0,98,0,98,0.0
4690,1,0.7937622759999999,50,2,0.47762331,5250.0,7,0,1,0,0.0
4691,1,0.9999998999999999,41,1,0.064112969,6160.0,2,0,0,0,5.0
4692,0,0.255302353,47,0,0.001035707,140000.0,1,0,0,0,2.0
4693,1,0.871272832,38,0,811.0,,20,0,0,1,0.0
4694,0,0.181442474,32,0,0.067877957,8750.0,2,0,0,0,0.0
4695,1,0.521113305,50,1,0.478695585,6500.0,11,1,2,0,3.0
4696,1,0.9999998999999999,59,3,0.526412265,6000.0,4,0,2,0,0.0
4697,1,1.125291569,51,4,0.432072456,5630.0,7,0,2,1,0.0
4698,0,0.097805705,73,0,0.20547945199999998,10000.0,14,0,1,0,0.0
4699,1,0.9999998999999999,56,0,0.0,,0,0,0,0,0.0
4700,1,0.137577601,43,1,11977.0,,8,0,5,0,0.0
4701,1,0.9999998999999999,49,0,0.241928447,4583.0,2,2,1,2,0.0
4702,1,1.012164639,37,3,0.333666583,4000.0,11,0,0,0,2.0
4703,0,0.022439024,75,0,1427.0,,10,0,1,0,1.0
4704,1,0.53122398,24,1,0.226988755,2400.0,4,4,0,1,0.0
4705,1,0.5433311279999999,49,7,0.386156648,8783.0,17,1,2,1,1.0
4706,1,2.760956175,65,0,0.47027348399999996,1681.0,3,4,0,0,0.0
4707,0,0.47391877600000004,40,0,0.531786199,8100.0,13,0,4,0,3.0
4708,1,1.5948103790000001,47,2,0.379348631,5403.0,4,1,1,0,2.0
4709,1,0.279030465,37,4,0.39959202200000005,4411.0,10,0,1,0,0.0
4710,0,0.510343674,76,0,2049.0,,8,0,1,0,
4711,0,0.038060542999999995,54,0,0.297057983,3500.0,18,0,1,0,0.0
4712,1,0.947501989,49,3,0.9526415490000001,4750.0,13,6,3,2,2.0
4713,0,0.0,61,0,0.262592176,8000.0,6,0,2,0,1.0
4714,0,0.605787696,63,1,0.466834171,1989.0,7,0,1,0,0.0
4715,0,0.028246287000000002,41,0,0.37320804700000004,8300.0,8,0,1,0,2.0
4716,1,0.9999998999999999,46,1,0.350857401,4431.0,3,1,1,1,2.0
4717,1,0.073211314,48,1,0.11598550199999999,8000.0,3,0,1,0,1.0
4718,1,0.18657064399999998,55,0,0.13489340800000002,8161.0,7,0,1,0,2.0
4719,1,0.9999998999999999,32,0,0.022998296,2347.0,0,0,0,0,0.0
4720,1,0.9999998999999999,49,0,26.0,,2,1,0,1,0.0
4721,1,0.518149925,53,0,0.522440007,10917.0,7,0,3,1,3.0
4722,1,0.9651293590000001,43,2,0.634815193,5870.0,8,0,1,0,4.0
4723,0,0.08516382800000001,33,0,0.404432595,6000.0,10,0,2,0,1.0
4724,0,0.005674396999999999,42,0,3816.0,0.0,9,0,1,0,1.0
4725,0,0.20135972800000002,78,0,0.00679864,5000.0,6,0,0,0,0.0
4726,1,1.136439268,47,1,0.084775087,6935.0,4,0,1,0,1.0
4727,0,0.8318161470000001,33,0,0.044521461,3750.0,5,0,0,0,0.0
4728,0,0.335103129,56,2,0.513571665,12083.0,21,0,3,0,1.0
4729,1,0.958027981,29,3,0.26691103,3000.0,8,0,0,2,0.0
4730,1,0.9999998999999999,55,0,0.002458513,1626.0,0,0,0,0,0.0
4731,1,0.8508302459999999,49,0,0.529635098,4740.0,17,0,2,0,1.0
4732,0,0.276726657,34,0,0.26384938399999996,7382.0,8,0,1,0,5.0
4733,0,0.24925005,62,0,0.416194602,3000.0,3,0,1,0,0.0
4734,1,1.254104211,25,0,0.080254042,1731.0,4,1,0,1,0.0
4735,1,0.553047404,26,0,0.815884477,3600.0,9,0,1,0,0.0
4736,1,0.629805975,51,4,0.581629944,3766.0,9,0,2,0,2.0
4737,0,0.054521955,41,0,0.426595567,6000.0,8,1,2,0,2.0
4738,1,0.560982576,56,0,2.8540972680000003,1500.0,8,0,3,0,0.0
4739,0,0.594823153,63,1,0.498614958,6497.0,6,0,1,0,1.0
4740,1,0.47211024700000004,36,0,0.180404355,4500.0,10,0,0,0,0.0
4741,1,0.996379934,41,0,0.291991005,5780.0,5,4,1,2,2.0
4742,0,0.5695528360000001,49,1,0.463263142,6600.0,20,0,1,0,1.0
4743,0,0.986216806,52,4,3177.0,,7,1,2,0,0.0
4744,0,0.015199797,51,0,81.0,,10,0,0,0,0.0
4745,0,0.001919846,73,0,0.0,3313.0,4,0,0,0,0.0
4746,0,0.891204453,50,2,0.17669514600000003,5500.0,11,0,0,0,3.0
4747,1,0.9999998999999999,27,0,0.0,2700.0,0,0,0,0,1.0
4748,1,0.656673296,49,1,3406.0,,15,0,1,0,0.0
4749,0,0.027422613,72,0,0.420939866,7000.0,16,0,2,0,0.0
4750,1,0.57888986,49,3,0.44930020000000004,3500.0,7,1,1,1,0.0
4751,1,0.742171885,54,3,0.320690191,6432.0,7,0,1,0,1.0
4752,1,0.755557822,44,0,0.245343423,3435.0,6,0,0,0,2.0
